Date,Location,Rainfall,Evaporation,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,Humidity9am,Pressure9am,Cloud9am,RainToday,RainTomorrow,State,AvgTemp,TempDiff,RainfallTomorrow,delta_Rainfall,delta_Evaporation,delta_WindGustSpeed,delta_Humidity9am,delta_Pressure9am,delta_Cloud9am,delta_AvgTemp,delta_TempDiff
2012-09-27,Darwin,0.0,7.8,N,35.0,NE,NW,67.0,1013.7,2.0,No,No,Northern Territory,29.675,9.800000000000004,0.0,0.0,-1.0000000000000009,4.0,-5.0,0.10000000000002274,-2.0,-0.1750000000000007,-0.29999999999999716
2012-09-28,Darwin,0.0,7.8,N,35.0,NNE,N,71.0,1013.9,4.0,No,No,Northern Territory,29.924999999999997,10.499999999999996,0.0,0.0,0.0,0.0,4.0,0.1999999999999318,2.0,0.24999999999999645,0.6999999999999922
2012-09-29,Darwin,0.0,6.8,NW,33.0,NNE,WNW,64.0,1014.1,3.0,No,Yes,Northern Territory,29.75,9.5,21.2,0.0,-1.0,-2.0,-7.0,0.20000000000004547,-1.0,-0.17499999999999716,-0.9999999999999964
2012-09-30,Darwin,21.2,11.0,SSE,57.0,NE,NW,96.0,1017.1,8.0,Yes,Yes,Northern Territory,26.050000000000004,7.900000000000002,3.2,21.2,4.2,24.0,32.0,3.0,5.0,-3.6999999999999957,-1.5999999999999979
2012-10-01,Darwin,3.2,3.8,W,30.0,ESE,NW,69.0,1016.9,5.0,Yes,No,Northern Territory,27.675,8.7,0.0,-18.0,-7.2,-27.0,-27.0,-0.20000000000004547,-3.0,1.6249999999999964,0.7999999999999972
2012-10-02,Darwin,0.0,3.6,ESE,39.0,SE,NNW,72.0,1016.7,2.0,No,No,Northern Territory,29.0,11.200000000000003,0.0,-3.2,-0.19999999999999973,9.0,3.0,-0.1999999999999318,-3.0,1.3249999999999993,2.5000000000000036
2012-10-03,Darwin,0.0,7.4,NW,31.0,ENE,N,62.0,1014.7,2.0,No,No,Northern Territory,29.425,12.400000000000002,0.4,0.0,3.8000000000000003,-8.0,-10.0,-2.0,0.0,0.4250000000000007,1.1999999999999993
2012-10-04,Darwin,0.4,7.6,N,39.0,SSE,NW,71.0,1013.8,3.0,No,No,Northern Territory,29.075,8.5,0.0,0.4,0.1999999999999993,8.0,9.0,-0.900000000000091,1.0,-0.3500000000000014,-3.900000000000002
2012-10-05,Darwin,0.0,8.4,N,37.0,ENE,NNW,64.0,1014.2,5.0,No,No,Northern Territory,29.975,9.299999999999997,0.0,-0.4,0.8000000000000007,-2.0,-7.0,0.40000000000009095,2.0,0.9000000000000021,0.7999999999999972
2012-10-06,Darwin,0.0,7.2,WNW,31.0,NNE,NNW,73.0,1014.1,7.0,No,No,Northern Territory,28.7,6.399999999999999,0.6,0.0,-1.2000000000000002,-6.0,9.0,-0.10000000000002274,2.0,-1.2750000000000021,-2.8999999999999986
2012-10-07,Darwin,0.6,4.6,NE,33.0,NNE,NNW,66.0,1013.6,6.0,No,No,Northern Territory,28.624999999999996,9.900000000000002,0.0,0.6,-2.6000000000000005,2.0,-7.0,-0.5,-1.0,-0.07500000000000284,3.5000000000000036
2012-10-08,Darwin,0.0,7.0,NNW,35.0,NE,NW,61.0,1012.1,1.0,No,No,Northern Territory,29.025000000000002,8.599999999999998,0.0,-0.6,2.4000000000000004,2.0,-5.0,-1.5,-5.0,0.4000000000000057,-1.3000000000000043
2012-10-09,Darwin,0.0,7.4,N,33.0,NNE,N,63.0,1011.1,3.0,No,No,Northern Territory,30.174999999999997,9.900000000000002,0.0,0.0,0.40000000000000036,-2.0,2.0,-1.0,2.0,1.149999999999995,1.3000000000000043
2012-10-10,Darwin,0.0,7.6,NNW,30.0,NNW,NNW,63.0,1011.4,6.0,No,No,Northern Territory,31.05,10.5,0.0,0.0,0.1999999999999993,-3.0,0.0,0.2999999999999545,3.0,0.8750000000000036,0.5999999999999979
2012-10-11,Darwin,0.0,7.2,WNW,35.0,SSW,NW,71.0,1011.8,3.0,No,No,Northern Territory,30.5,8.299999999999997,0.0,0.0,-0.39999999999999947,5.0,8.0,0.39999999999997726,-3.0,-0.5500000000000007,-2.200000000000003
2012-10-12,Darwin,0.0,9.2,E,44.0,SE,E,66.0,1014.5,7.0,No,No,Northern Territory,30.525,9.400000000000002,0.0,0.0,1.9999999999999991,9.0,-5.0,2.7000000000000455,4.0,0.02499999999999858,1.100000000000005
2012-10-13,Darwin,0.0,9.0,NNE,41.0,ESE,NNE,64.0,1014.8,2.0,No,No,Northern Territory,30.875,13.100000000000001,0.0,0.0,-0.1999999999999993,-3.0,-2.0,0.2999999999999545,-5.0,0.3500000000000014,3.6999999999999993
2012-10-14,Darwin,0.0,9.6,NNW,37.0,S,N,55.0,1015.3,5.0,No,No,Northern Territory,30.424999999999997,12.800000000000004,0.0,0.0,0.5999999999999996,-4.0,-9.0,0.5,3.0,-0.45000000000000284,-0.29999999999999716
2012-10-15,Darwin,0.0,8.0,NW,37.0,NE,N,68.0,1015.0,3.0,No,No,Northern Territory,30.225,10.099999999999998,0.0,0.0,-1.5999999999999996,0.0,13.0,-0.2999999999999545,-2.0,-0.19999999999999574,-2.7000000000000064
2012-10-16,Darwin,0.0,7.6,N,35.0,SSE,NNW,64.0,1014.9,2.0,No,No,Northern Territory,30.025,9.100000000000001,0.0,0.0,-0.40000000000000036,-2.0,-4.0,-0.10000000000002274,-1.0,-0.20000000000000284,-0.9999999999999964
2012-10-17,Darwin,0.0,7.0,NW,37.0,NE,N,59.0,1014.3,4.0,No,No,Northern Territory,31.2,8.599999999999998,0.6,0.0,-0.5999999999999996,2.0,-5.0,-0.6000000000000227,2.0,1.1750000000000007,-0.5000000000000036
2012-10-18,Darwin,0.6,6.8,SW,41.0,N,WNW,76.0,1013.6,6.0,No,Yes,Northern Territory,29.000000000000004,5.900000000000002,1.2,0.6,-0.20000000000000018,4.0,17.0,-0.6999999999999318,2.0,-2.1999999999999957,-2.6999999999999957
2012-10-19,Darwin,1.2,4.6,NNW,33.0,NNE,N,67.0,1013.4,3.0,Yes,No,Northern Territory,29.6,8.700000000000003,0.0,0.6,-2.2,-8.0,-9.0,-0.20000000000004547,-3.0,0.5999999999999979,2.8000000000000007
2012-10-20,Darwin,0.0,6.6,NNW,35.0,NNW,NNW,60.0,1012.3,1.0,No,No,Northern Territory,29.925000000000004,10.3,0.0,-1.2,2.0,2.0,-7.0,-1.1000000000000227,-2.0,0.32500000000000284,1.5999999999999979
2012-10-21,Darwin,0.0,7.8,NW,41.0,ENE,NW,58.0,1012.0,2.0,No,No,Northern Territory,29.825,8.499999999999996,0.6,0.0,1.2000000000000002,6.0,-2.0,-0.2999999999999545,1.0,-0.10000000000000497,-1.8000000000000043
2012-10-22,Darwin,0.6,7.0,NW,33.0,NE,NNW,63.0,1011.2,5.0,No,No,Northern Territory,29.925,9.2,0.6,0.6,-0.7999999999999998,-8.0,5.0,-0.7999999999999545,3.0,0.10000000000000142,0.7000000000000028
2012-10-23,Darwin,0.6,5.2,NNE,35.0,S,NNW,67.0,1010.6,1.0,No,No,Northern Territory,30.4,11.000000000000004,0.4,0.0,-1.7999999999999998,2.0,4.0,-0.6000000000000227,-4.0,0.47499999999999787,1.8000000000000043
2012-10-24,Darwin,0.4,7.6,NNE,41.0,NE,NNE,69.0,1010.5,4.0,No,No,Northern Territory,30.675,11.799999999999997,0.0,-0.19999999999999996,2.3999999999999995,6.0,2.0,-0.10000000000002274,3.0,0.27500000000000213,0.7999999999999936
2012-10-25,Darwin,0.0,8.8,ESE,30.0,E,N,66.0,1011.3,6.0,No,No,Northern Territory,30.225,8.200000000000003,0.2,-0.4,1.200000000000001,-11.0,-3.0,0.7999999999999545,2.0,-0.4499999999999993,-3.5999999999999943
2012-10-26,Darwin,0.2,5.8,NNW,35.0,NE,NNW,61.0,1011.1,7.0,No,No,Northern Territory,30.9,9.599999999999998,0.0,0.2,-3.000000000000001,5.0,-5.0,-0.1999999999999318,1.0,0.6749999999999972,1.399999999999995
2012-10-27,Darwin,0.0,7.6,NW,37.0,WSW,NW,72.0,1010.5,5.0,No,Yes,Northern Territory,30.324999999999996,8.900000000000002,5.8,-0.2,1.7999999999999998,2.0,11.0,-0.6000000000000227,-2.0,-0.5750000000000028,-0.6999999999999957
2012-10-28,Darwin,5.8,7.4,N,57.0,N,NNW,96.0,1012.1,8.0,Yes,Yes,Northern Territory,27.775,9.899999999999999,3.2,5.8,-0.1999999999999993,20.0,24.0,1.6000000000000227,3.0,-2.549999999999997,0.9999999999999964
2012-10-29,Darwin,3.2,5.0,ENE,35.0,NE,NNW,60.0,1011.1,3.0,Yes,No,Northern Territory,29.85,10.900000000000002,0.0,-2.5999999999999996,-2.4000000000000004,-22.0,-36.0,-1.0,-5.0,2.075000000000003,1.0000000000000036
2012-10-30,Darwin,0.0,6.8,NNW,30.0,NNW,NNW,67.0,1010.9,5.0,No,No,Northern Territory,30.725,8.600000000000001,0.0,-3.2,1.7999999999999998,-5.0,7.0,-0.20000000000004547,2.0,0.875,-2.3000000000000007
2012-10-31,Darwin,0.0,6.0,NNE,39.0,NE,N,61.0,1011.5,2.0,No,No,Northern Territory,30.950000000000003,8.399999999999999,0.0,0.0,-0.7999999999999998,9.0,-6.0,0.6000000000000227,-3.0,0.22500000000000142,-0.20000000000000284
2012-11-01,Darwin,0.0,7.0,N,41.0,E,N,65.0,1012.5,7.0,No,No,Northern Territory,31.6,8.2,1.0,0.0,1.0,2.0,4.0,1.0,5.0,0.6499999999999986,-0.1999999999999993
2012-11-02,Darwin,1.0,7.6,N,35.0,NNE,NNW,71.0,1011.2,4.0,No,Yes,Northern Territory,30.5,8.5,31.6,1.0,0.5999999999999996,-6.0,6.0,-1.2999999999999545,-3.0,-1.1000000000000014,0.3000000000000007
2012-11-03,Darwin,31.6,13.0,SE,48.0,ESE,WNW,88.0,1010.3,7.0,Yes,No,Northern Territory,28.724999999999998,10.2,0.0,30.6,5.4,13.0,17.0,-0.900000000000091,3.0,-1.7750000000000021,1.6999999999999993
2012-11-04,Darwin,0.0,4.0,S,52.0,S,WNW,76.0,1010.6,6.0,No,No,Northern Territory,30.225,7.899999999999999,0.0,-31.6,-9.0,4.0,-12.0,0.3000000000000682,-1.0,1.5000000000000036,-2.3000000000000007
2012-11-05,Darwin,0.0,7.6,N,31.0,N,NNW,70.0,1010.2,5.0,No,Yes,Northern Territory,30.35,7.099999999999998,3.0,0.0,3.5999999999999996,-21.0,-6.0,-0.39999999999997726,-1.0,0.125,-0.8000000000000007
2012-11-06,Darwin,3.0,4.0,NNE,39.0,N,NNE,66.0,1011.3,7.0,Yes,No,Northern Territory,30.675000000000004,9.3,0.0,3.0,-3.5999999999999996,8.0,-4.0,1.099999999999909,2.0,0.32500000000000284,2.200000000000003
2012-11-07,Darwin,0.0,6.0,N,54.0,ENE,E,66.0,1010.4,4.0,No,Yes,Northern Territory,28.725,7.099999999999998,20.4,-3.0,2.0,15.0,0.0,-0.8999999999999773,-3.0,-1.9500000000000028,-2.200000000000003
2012-11-08,Darwin,20.4,6.2,WNW,37.0,NNE,NW,72.0,1009.9,4.0,Yes,No,Northern Territory,29.799999999999997,7.899999999999999,0.0,20.4,0.20000000000000018,-17.0,6.0,-0.5,0.0,1.0749999999999957,0.8000000000000007
2012-11-09,Darwin,0.0,4.8,SSE,37.0,E,WSW,62.0,1011.1,7.0,No,No,Northern Territory,29.675,7.600000000000001,0.0,-20.4,-1.4000000000000004,0.0,-10.0,1.2000000000000455,3.0,-0.12499999999999645,-0.29999999999999716
2012-11-10,Darwin,0.0,5.6,N,39.0,ENE,NE,63.0,1012.1,7.0,No,No,Northern Territory,30.55,9.399999999999999,0.0,0.0,0.7999999999999998,2.0,1.0,1.0,0.0,0.875,1.7999999999999972
2012-11-11,Darwin,0.0,6.8,N,31.0,SSW,NNW,72.0,1012.1,7.0,No,Yes,Northern Territory,30.4,8.899999999999999,11.8,0.0,1.2000000000000002,-8.0,9.0,0.0,0.0,-0.15000000000000213,-0.5
2012-11-12,Darwin,11.8,6.4,NNE,44.0,E,N,76.0,1011.3,4.0,Yes,Yes,Northern Territory,29.15,10.599999999999998,2.8,11.8,-0.39999999999999947,13.0,4.0,-0.8000000000000682,-3.0,-1.25,1.6999999999999993
2012-11-13,Darwin,2.8,4.6,NNE,41.0,ESE,NNE,79.0,1011.3,7.0,Yes,No,Northern Territory,29.474999999999998,10.099999999999998,0.0,-9.0,-1.8000000000000007,-3.0,3.0,0.0,3.0,0.3249999999999993,-0.5
2012-11-14,Darwin,0.0,6.0,WNW,33.0,ENE,NNW,70.0,1011.4,7.0,No,Yes,Northern Territory,30.174999999999997,7.299999999999997,2.2,-2.8,1.4000000000000004,-8.0,-9.0,0.10000000000002274,0.0,0.6999999999999993,-2.8000000000000007
2012-11-15,Darwin,2.2,6.0,NNW,31.0,NNE,N,68.0,1012.0,2.0,Yes,No,Northern Territory,29.75,8.5,0.0,2.2,0.0,-2.0,-2.0,0.6000000000000227,-5.0,-0.42499999999999716,1.2000000000000028
2012-11-16,Darwin,0.0,6.4,SW,37.0,NNE,WNW,64.0,1011.8,4.0,No,No,Northern Territory,30.825000000000003,6.100000000000001,0.0,-2.2,0.40000000000000036,6.0,-4.0,-0.20000000000004547,2.0,1.0750000000000028,-2.3999999999999986
2012-11-17,Darwin,0.0,6.6,E,56.0,NW,WNW,72.0,1010.7,6.0,No,No,Northern Territory,30.575,6.800000000000001,0.8,0.0,0.1999999999999993,19.0,8.0,-1.099999999999909,2.0,-0.25000000000000355,0.6999999999999993
2012-11-18,Darwin,0.8,5.6,SSE,26.0,E,WNW,68.0,1010.4,7.0,No,No,Northern Territory,28.775,7.699999999999999,0.0,0.8,-1.0,-30.0,-4.0,-0.3000000000000682,1.0,-1.8000000000000007,0.8999999999999986
2012-11-19,Darwin,0.0,4.0,WNW,31.0,WNW,NW,73.0,1010.5,6.0,No,No,Northern Territory,30.4,7.599999999999998,0.0,-0.8,-1.5999999999999996,5.0,5.0,0.10000000000002274,-1.0,1.625,-0.10000000000000142
2012-11-20,Darwin,0.0,6.2,WNW,30.0,N,WNW,62.0,1011.3,3.0,No,No,Northern Territory,30.95,9.899999999999999,0.0,0.0,2.2,-1.0,-11.0,0.7999999999999545,-3.0,0.5500000000000007,2.3000000000000007
2012-11-21,Darwin,0.0,7.2,WNW,37.0,W,WNW,64.0,1010.2,6.0,No,No,Northern Territory,31.075,7.899999999999999,0.0,0.0,1.0,7.0,2.0,-1.099999999999909,3.0,0.125,-2.0
2012-11-22,Darwin,0.0,8.0,WNW,41.0,WNW,WNW,68.0,1010.4,6.0,No,No,Northern Territory,31.525,7.400000000000002,0.0,0.0,0.7999999999999998,4.0,4.0,0.1999999999999318,0.0,0.4499999999999993,-0.49999999999999645
2012-11-23,Darwin,0.0,8.4,NW,31.0,SSE,SE,80.0,1012.3,7.0,No,No,Northern Territory,30.224999999999998,4.5,0.0,0.0,0.40000000000000036,-10.0,12.0,1.8999999999999773,1.0,-1.3000000000000007,-2.900000000000002
2012-11-24,Darwin,0.0,5.0,SE,52.0,NE,SSE,68.0,1011.6,4.0,No,No,Northern Territory,29.4,8.600000000000001,0.2,0.0,-3.4000000000000004,21.0,-12.0,-0.6999999999999318,-3.0,-0.8249999999999993,4.100000000000001
2012-11-25,Darwin,0.2,4.8,N,39.0,E,N,67.0,1012.2,6.0,No,No,Northern Territory,31.174999999999997,11.300000000000004,0.0,0.2,-0.20000000000000018,-13.0,-1.0,0.6000000000000227,2.0,1.7749999999999986,2.700000000000003
2012-11-26,Darwin,0.0,7.4,N,39.0,NNE,N,57.0,1012.3,2.0,No,No,Northern Territory,31.525,10.399999999999999,0.0,-0.2,2.6000000000000005,0.0,-10.0,0.09999999999990905,-4.0,0.3500000000000014,-0.9000000000000057
2012-11-27,Darwin,0.0,8.0,N,35.0,E,NNW,65.0,1010.3,6.0,No,No,Northern Territory,32.225,9.399999999999999,0.0,0.0,0.5999999999999996,-4.0,8.0,-2.0,4.0,0.7000000000000028,-1.0
2012-11-28,Darwin,0.0,7.8,WNW,31.0,NE,NW,69.0,1011.0,6.0,No,Yes,Northern Territory,31.5,7.600000000000001,3.4,0.0,-0.20000000000000018,-4.0,4.0,0.7000000000000455,0.0,-0.7250000000000014,-1.7999999999999972
2012-11-29,Darwin,3.4,7.4,E,43.0,ENE,W,84.0,1010.8,7.0,Yes,No,Northern Territory,28.65,8.7,0.2,3.4,-0.39999999999999947,12.0,15.0,-0.20000000000004547,1.0,-2.8500000000000014,1.0999999999999979
2012-11-30,Darwin,0.2,7.0,N,35.0,NE,NNW,71.0,1010.7,6.0,No,No,Northern Territory,30.725,10.399999999999999,0.0,-3.1999999999999997,-0.40000000000000036,-8.0,-13.0,-0.09999999999990905,-1.0,2.075000000000003,1.6999999999999993
2013-01-01,Darwin,0.0,4.5,N,35.0,S,NNW,68.0,1007.7,6.0,No,Yes,Northern Territory,31.425,7.699999999999999,13.8,-0.2,-2.5,0.0,-3.0,-3.0,0.0,0.6999999999999993,-2.6999999999999993
2013-01-02,Darwin,13.8,7.4,E,34.0,W,NNW,84.0,1008.9,7.0,Yes,Yes,Northern Territory,28.175,10.999999999999996,15.2,13.8,2.9000000000000004,-1.0,16.0,1.1999999999999318,1.0,-3.25,3.299999999999997
2013-01-03,Darwin,15.2,5.4,ESE,33.0,ESE,ENE,88.0,1008.1,4.0,Yes,No,Northern Territory,28.65,9.499999999999996,1.0,1.3999999999999986,-2.0,-1.0,4.0,-0.7999999999999545,-3.0,0.47499999999999787,-1.5
2013-01-04,Darwin,1.0,5.2,N,28.0,E,NW,70.0,1005.8,6.0,No,Yes,Northern Territory,30.875,9.5,7.2,-14.2,-0.20000000000000018,-5.0,-18.0,-2.300000000000068,2.0,2.2250000000000014,3.552713678800501e-15
2013-01-05,Darwin,7.2,6.0,SSE,37.0,E,E,82.0,1006.1,7.0,Yes,Yes,Northern Territory,28.424999999999997,8.0,20.6,6.2,0.7999999999999998,9.0,12.0,0.3000000000000682,1.0,-2.450000000000003,-1.5
2013-01-06,Darwin,20.6,4.0,NNE,35.0,E,NNE,82.0,1007.1,7.0,Yes,No,Northern Territory,30.224999999999998,9.8,0.0,13.400000000000002,-2.0,-2.0,0.0,1.0,0.0,1.8000000000000007,1.8000000000000007
2013-01-07,Darwin,0.0,6.2,NE,43.0,E,NE,82.0,1006.4,8.0,No,Yes,Northern Territory,30.5,7.900000000000002,1.8,-20.6,2.2,8.0,0.0,-0.7000000000000455,1.0,0.27500000000000213,-1.8999999999999986
2013-01-08,Darwin,1.8,8.0,NE,59.0,E,NE,80.0,1006.8,7.0,Yes,Yes,Northern Territory,27.924999999999997,7.400000000000002,3.2,1.8,1.7999999999999998,16.0,-2.0,0.39999999999997726,-1.0,-2.575000000000003,-0.5
2013-01-09,Darwin,3.2,1.8,WNW,39.0,NNE,WNW,77.0,1005.3,6.0,Yes,No,Northern Territory,30.7,6.900000000000002,0.0,1.4000000000000001,-6.2,-20.0,-3.0,-1.5,-1.0,2.775000000000002,-0.5
2013-01-10,Darwin,0.0,8.0,WNW,50.0,WNW,WNW,68.0,1005.8,7.0,No,No,Northern Territory,30.974999999999998,5.399999999999999,0.0,-3.2,6.2,11.0,-9.0,0.5,1.0,0.2749999999999986,-1.5000000000000036
2013-01-11,Darwin,0.0,7.0,WNW,43.0,WSW,WNW,70.0,1005.9,7.0,No,No,Northern Territory,31.675,6.399999999999999,0.2,0.0,-1.0,-7.0,2.0,0.10000000000002274,0.0,0.7000000000000028,1.0
2013-01-12,Darwin,0.2,7.0,E,74.0,E,WNW,83.0,1007.4,8.0,No,Yes,Northern Territory,29.424999999999997,7.400000000000002,30.4,0.2,0.0,31.0,13.0,1.5,1.0,-2.2500000000000036,1.0000000000000036
2013-01-13,Darwin,30.4,4.4,NNE,44.0,ESE,ENE,92.0,1005.9,7.0,Yes,Yes,Northern Territory,26.825000000000003,7.5,13.2,30.2,-2.5999999999999996,-30.0,9.0,-1.5,-1.0,-2.5999999999999943,0.09999999999999787
2013-01-14,Darwin,13.2,2.4,N,39.0,NE,NNE,82.0,1007.1,7.0,Yes,Yes,Northern Territory,29.3,7.5,3.6,-17.2,-2.0000000000000004,-5.0,-10.0,1.2000000000000455,0.0,2.474999999999998,0.0
2013-01-15,Darwin,3.6,2.4,WNW,48.0,NNE,W,82.0,1008.8,6.0,Yes,Yes,Northern Territory,28.2,7.100000000000001,4.0,-9.6,0.0,9.0,0.0,1.6999999999999318,-1.0,-1.1000000000000014,-0.3999999999999986
2013-01-16,Darwin,4.0,0.8,WSW,41.0,WSW,WSW,75.0,1008.0,7.0,Yes,No,Northern Territory,30.4,7.400000000000002,0.0,0.3999999999999999,-1.5999999999999999,-7.0,-7.0,-0.7999999999999545,1.0,2.1999999999999993,0.3000000000000007
2013-01-17,Darwin,0.0,7.0,S,59.0,S,W,80.0,1004.0,7.0,No,No,Northern Territory,28.125,6.899999999999999,0.0,-4.0,6.2,18.0,5.0,-4.0,0.0,-2.2749999999999986,-0.5000000000000036
2013-01-18,Darwin,0.0,4.6,WNW,54.0,W,S,73.0,1005.0,7.0,No,Yes,Northern Territory,28.4,3.8999999999999986,20.8,0.0,-2.4000000000000004,-5.0,-7.0,1.0,0.0,0.2749999999999986,-3.0
2013-01-19,Darwin,20.8,10.2,SW,59.0,SW,W,98.0,1005.3,8.0,Yes,Yes,Northern Territory,26.125,4.399999999999999,32.8,20.8,5.6,5.0,25.0,0.2999999999999545,1.0,-2.2749999999999986,0.5
2013-01-20,Darwin,32.8,0.4,W,61.0,SW,W,87.0,1006.0,7.0,Yes,Yes,Northern Territory,27.975,5.900000000000002,22.8,11.999999999999996,-9.799999999999999,2.0,-11.0,0.7000000000000455,-1.0,1.8500000000000014,1.5000000000000036
2013-01-21,Darwin,22.8,4.6,W,56.0,W,WNW,73.0,1008.4,7.0,Yes,Yes,Northern Territory,29.875,7.0,1.4,-9.999999999999996,4.199999999999999,-5.0,-14.0,2.3999999999999773,0.0,1.8999999999999986,1.0999999999999979
2013-01-22,Darwin,1.4,7.4,W,54.0,W,WSW,74.0,1008.2,7.0,Yes,No,Northern Territory,30.924999999999997,5.200000000000003,0.0,-21.400000000000002,2.8000000000000007,-2.0,1.0,-0.1999999999999318,0.0,1.0499999999999972,-1.7999999999999972
2013-01-23,Darwin,0.0,6.8,WSW,52.0,W,W,77.0,1006.6,8.0,No,No,Northern Territory,30.8,4.100000000000001,0.0,-1.4,-0.6000000000000005,-2.0,3.0,-1.6000000000000227,1.0,-0.12499999999999645,-1.1000000000000014
2013-01-24,Darwin,0.0,7.6,W,46.0,W,W,77.0,1007.6,8.0,No,No,Northern Territory,30.975,4.400000000000002,0.0,0.0,0.7999999999999998,-6.0,0.0,1.0,0.0,0.1750000000000007,0.3000000000000007
2013-01-25,Darwin,0.0,7.8,WNW,46.0,W,WNW,81.0,1006.8,7.0,No,No,Northern Territory,31.275,4.900000000000002,0.0,0.0,0.20000000000000018,0.0,4.0,-0.8000000000000682,-1.0,0.29999999999999716,0.5
2013-01-26,Darwin,0.0,4.6,WNW,48.0,W,WNW,78.0,1006.6,6.0,No,No,Northern Territory,31.525000000000002,5.100000000000001,0.0,0.0,-3.2,2.0,-3.0,-0.1999999999999318,-1.0,0.25000000000000355,0.1999999999999993
2013-01-27,Darwin,0.0,7.6,SE,48.0,W,WNW,78.0,1007.0,7.0,No,Yes,Northern Territory,31.950000000000003,4.899999999999999,25.6,0.0,3.0,0.0,0.0,0.39999999999997726,1.0,0.4250000000000007,-0.20000000000000284
2013-01-28,Darwin,25.6,8.2,WNW,46.0,WSW,NW,77.0,1007.2,7.0,Yes,No,Northern Territory,28.8,9.700000000000003,0.2,25.6,0.5999999999999996,-2.0,-1.0,0.20000000000004547,0.0,-3.150000000000002,4.800000000000004
2013-01-29,Darwin,0.2,6.4,SE,41.0,E,NW,70.0,1008.2,6.0,No,No,Northern Territory,28.125,8.3,0.0,-25.400000000000002,-1.799999999999999,-5.0,-7.0,1.0,-1.0,-0.6750000000000007,-1.4000000000000021
2013-01-30,Darwin,0.0,5.6,SE,41.0,N,WNW,76.0,1010.3,7.0,No,Yes,Northern Territory,29.825000000000003,8.099999999999998,2.0,-0.2,-0.8000000000000007,0.0,6.0,2.099999999999909,1.0,1.7000000000000028,-0.20000000000000284
2013-01-31,Darwin,2.0,6.4,E,80.0,SW,WNW,80.0,1010.6,6.0,Yes,No,Northern Territory,30.275000000000002,8.5,1.0,2.0,0.8000000000000007,39.0,4.0,0.3000000000000682,-1.0,0.4499999999999993,0.40000000000000213
2013-03-01,Darwin,1.0,5.2,W,56.0,WNW,W,69.0,1009.0,7.0,No,No,Northern Territory,29.375,6.0,0.8,-1.0,-1.2000000000000002,-24.0,-11.0,-1.6000000000000227,1.0,-0.9000000000000021,-2.5
2013-03-02,Darwin,0.8,6.6,WSW,50.0,W,W,82.0,1009.0,7.0,No,Yes,Northern Territory,28.75,4.900000000000002,18.8,-0.19999999999999996,1.3999999999999995,-6.0,13.0,0.0,0.0,-0.625,-1.0999999999999979
2013-03-03,Darwin,18.8,3.2,WSW,54.0,WNW,WSW,90.0,1006.1,8.0,Yes,Yes,Northern Territory,26.924999999999997,4.199999999999999,7.4,18.0,-3.3999999999999995,4.0,8.0,-2.8999999999999773,1.0,-1.8250000000000028,-0.7000000000000028
2013-03-04,Darwin,7.4,3.4,WSW,54.0,W,SSW,90.0,1006.0,8.0,Yes,Yes,Northern Territory,26.700000000000003,4.899999999999999,13.4,-11.4,0.19999999999999973,0.0,0.0,-0.10000000000002274,0.0,-0.22499999999999432,0.6999999999999993
2013-03-05,Darwin,13.4,1.4,NW,41.0,W,WNW,80.0,1007.5,7.0,Yes,No,Northern Territory,29.625,8.2,0.4,6.0,-2.0,-13.0,-10.0,1.5,-1.0,2.924999999999997,3.3000000000000007
2013-03-06,Darwin,0.4,5.2,WNW,41.0,W,WNW,73.0,1008.0,3.0,No,No,Northern Territory,30.299999999999997,4.299999999999997,0.8,-13.0,3.8000000000000003,0.0,-7.0,0.5,-4.0,0.6749999999999972,-3.900000000000002
2013-03-07,Darwin,0.8,6.6,WNW,48.0,W,WNW,76.0,1008.9,6.0,No,Yes,Northern Territory,30.324999999999996,5.4999999999999964,4.8,0.4,1.3999999999999995,7.0,3.0,0.8999999999999773,3.0,0.02499999999999858,1.1999999999999993
2013-03-08,Darwin,4.8,7.8,WNW,39.0,NNW,WNW,87.0,1008.6,7.0,Yes,Yes,Northern Territory,29.425,6.0000000000000036,1.6,4.0,1.2000000000000002,-9.0,11.0,-0.2999999999999545,1.0,-0.899999999999995,0.5000000000000071
2013-03-09,Darwin,1.6,5.4,WNW,37.0,W,W,83.0,1008.3,4.0,Yes,Yes,Northern Territory,29.549999999999997,5.599999999999998,13.0,-3.1999999999999997,-2.3999999999999995,-2.0,-4.0,-0.3000000000000682,-3.0,0.12499999999999645,-0.4000000000000057
2013-03-10,Darwin,13.0,6.0,E,43.5,SW,WNW,81.0,1007.0,6.0,Yes,Yes,Northern Territory,29.9625,6.0,15.2,11.4,0.5999999999999996,6.5,-2.0,-1.2999999999999545,2.0,0.4125000000000014,0.40000000000000213
2013-03-11,Darwin,15.2,1.6,SSW,50.0,SW,WNW,83.0,1006.8,6.0,Yes,Yes,Northern Territory,29.225,8.500000000000004,6.0,2.1999999999999993,-4.4,6.5,2.0,-0.20000000000004547,0.0,-0.7374999999999972,2.5000000000000036
2013-03-12,Darwin,6.0,6.0,SSE,50.0,S,WNW,85.0,1007.8,7.0,Yes,Yes,Northern Territory,28.75,7.0,31.8,-9.2,4.4,0.0,2.0,1.0,1.0,-0.4750000000000014,-1.5000000000000036
